geometry,raster_val,area_feet,area_acres,size_category
"POLYGON ((2992743 1876716, 2992743 1876715, 2992742 1876715, 2992742 1876714, 2992741 1876714, 2992741 1876712, 2992742 1876712, 2992742 1876711, 2992746 1876711, 2992746 1876714, 2992745 1876714, 2992745 1876715, 2992744 1876715, 2992744 1876716, 2992743 1876716))",1.0,18.0,0.00041322314049586776,1/8 acre
"POLYGON ((2992568 1876712, 2992568 1876711, 2992569 1876711, 2992569 1876712, 2992568 1876712))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992750 1876712, 2992750 1876711, 2992751 1876711, 2992751 1876712, 2992750 1876712))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992752 1876712, 2992752 1876711, 2992753 1876711, 2992753 1876712, 2992752 1876712))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992932 1876717, 2992932 1876716, 2992928 1876716, 2992928 1876715, 2992929 1876715, 2992929 1876714, 2992930 1876714, 2992930 1876713, 2992931 1876713, 2992931 1876711, 2992933 1876711, 2992933 1876710, 2992935 1876710, 2992935 1876711, 2992936 1876711, 2992936 1876713, 2992937 1876713, 2992937 1876714, 2992936 1876714, 2992936 1876715, 2992934 1876715, 2992934 1876717, 2992932 1876717))",1.0,34.0,0.0007805325987144169,1/8 acre
"POLYGON ((2992763 1876712, 2992763 1876710, 2992764 1876710, 2992764 1876712, 2992763 1876712))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992817 1876710, 2992817 1876708, 2992818 1876708, 2992818 1876709, 2992819 1876709, 2992819 1876710, 2992817 1876710))",1.0,3.0,6.887052341597796e-05,1/8 acre
"POLYGON ((2992909 1876709, 2992909 1876708, 2992910 1876708, 2992910 1876709, 2992909 1876709))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992905 1876710, 2992905 1876708, 2992906 1876708, 2992906 1876707, 2992908 1876707, 2992908 1876709, 2992907 1876709, 2992907 1876710, 2992905 1876710))",1.0,7.0,0.00016069788797061523,1/8 acre
"POLYGON ((2992358 1876708, 2992358 1876707, 2992359 1876707, 2992359 1876708, 2992358 1876708))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992764 1876710, 2992764 1876708, 2992763 1876708, 2992763 1876707, 2992765 1876707, 2992765 1876710, 2992764 1876710))",1.0,4.0,9.182736455463728e-05,1/8 acre
"POLYGON ((2992819 1876707, 2992819 1876706, 2992820 1876706, 2992820 1876705, 2992821 1876705, 2992821 1876706, 2992822 1876706, 2992822 1876707, 2992819 1876707))",1.0,4.0,9.182736455463728e-05,1/8 acre
"POLYGON ((2992896 1876711, 2992896 1876710, 2992895 1876710, 2992895 1876709, 2992896 1876709, 2992896 1876708, 2992899 1876708, 2992899 1876707, 2992900 1876707, 2992900 1876706, 2992901 1876706, 2992901 1876705, 2992903 1876705, 2992903 1876704, 2992904 1876704, 2992904 1876705, 2992905 1876705, 2992905 1876706, 2992904 1876706, 2992904 1876707, 2992901 1876707, 2992901 1876709, 2992900 1876709, 2992900 1876710, 2992899 1876710, 2992899 1876711, 2992896 1876711))",1.0,24.0,0.0005509641873278236,1/8 acre
"POLYGON ((2992290 1876723, 2992290 1876722, 2992288 1876722, 2992288 1876721, 2992287 1876721, 2992287 1876720, 2992286 1876720, 2992286 1876719, 2992285 1876719, 2992285 1876721, 2992283 1876721, 2992283 1876720, 2992282 1876720, 2992282 1876718, 2992283 1876718, 2992283 1876717, 2992287 1876717, 2992287 1876716, 2992288 1876716, 2992288 1876715, 2992291 1876715, 2992291 1876714, 2992295 1876714, 2992295 1876713, 2992297 1876713, 2992297 1876712, 2992298 1876712, 2992298 1876713, 2992299 1876713, 2992299 1876712, 2992300 1876712, 2992300 1876710, 2992301 1876710, 2992301 1876709, 2992302 1876709, 2992302 1876708, 2992303 1876708, 2992303 1876707, 2992302 1876707, 2992302 1876706, 2992303 1876706, 2992303 1876705, 2992304 1876705, 2992304 1876704, 2992305 1876704, 2992305 1876703, 2992306 1876703, 2992306 1876704, 2992307 1876704, 2992307 1876703, 2992308 1876703, 2992308 1876705, 2992307 1876705, 2992307 1876708, 2992308 1876708, 2992308 1876709, 2992309 1876709, 2992309 1876711, 2992312 1876711, 2992312 1876712, 2992313 1876712, 2992313 1876711, 2992314 1876711, 2992314 1876709, 2992315 1876709, 2992315 1876708, 2992316 1876708, 2992316 1876707, 2992318 1876707, 2992318 1876709, 2992317 1876709, 2992317 1876711, 2992316 1876711, 2992316 1876712, 2992314 1876712, 2992314 1876713, 2992313 1876713, 2992313 1876714, 2992312 1876714, 2992312 1876715, 2992311 1876715, 2992311 1876717, 2992308 1876717, 2992308 1876718, 2992307 1876718, 2992307 1876719, 2992306 1876719, 2992306 1876718, 2992305 1876718, 2992305 1876717, 2992304 1876717, 2992304 1876719, 2992303 1876719, 2992303 1876720, 2992302 1876720, 2992302 1876719, 2992298 1876719, 2992298 1876718, 2992297 1876718, 2992297 1876719, 2992296 1876719, 2992296 1876718, 2992295 1876718, 2992295 1876719, 2992294 1876719, 2992294 1876720, 2992293 1876720, 2992293 1876721, 2992292 1876721, 2992292 1876722, 2992291 1876722, 2992291 1876723, 2992290 1876723))",1.0,240.0,0.005509641873278237,1/8 acre
"POLYGON ((2992564 1876703, 2992564 1876702, 2992565 1876702, 2992565 1876703, 2992564 1876703))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992507 1876702, 2992507 1876701, 2992508 1876701, 2992508 1876702, 2992507 1876702))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992939 1876709, 2992939 1876707, 2992940 1876707, 2992940 1876705, 2992941 1876705, 2992941 1876703, 2992940 1876703, 2992940 1876701, 2992941 1876701, 2992941 1876702, 2992943 1876702, 2992943 1876700, 2992946 1876700, 2992946 1876701, 2992944 1876701, 2992944 1876703, 2992945 1876703, 2992945 1876707, 2992944 1876707, 2992944 1876708, 2992943 1876708, 2992943 1876706, 2992942 1876706, 2992942 1876708, 2992941 1876708, 2992941 1876709, 2992939 1876709))",1.0,32.0,0.0007346189164370982,1/8 acre
"POLYGON ((2992619 1876702, 2992619 1876700, 2992620 1876700, 2992620 1876702, 2992619 1876702))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992721 1876703, 2992721 1876702, 2992720 1876702, 2992720 1876700, 2992723 1876700, 2992723 1876703, 2992721 1876703))",1.0,8.0,0.00018365472910927456,1/8 acre
"POLYGON ((2992569 1876701, 2992569 1876699, 2992570 1876699, 2992570 1876701, 2992569 1876701))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992509 1876700, 2992509 1876699, 2992510 1876699, 2992510 1876700, 2992509 1876700))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992620 1876700, 2992620 1876699, 2992621 1876699, 2992621 1876700, 2992620 1876700))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992912 1876708, 2992912 1876707, 2992911 1876707, 2992911 1876706, 2992910 1876706, 2992910 1876704, 2992911 1876704, 2992911 1876702, 2992912 1876702, 2992912 1876700, 2992913 1876700, 2992913 1876699, 2992914 1876699, 2992914 1876698, 2992915 1876698, 2992915 1876701, 2992914 1876701, 2992914 1876702, 2992913 1876702, 2992913 1876708, 2992912 1876708))",1.0,21.0,0.00048209366391184575,1/8 acre
"POLYGON ((2992555 1876718, 2992555 1876717, 2992553 1876717, 2992553 1876716, 2992554 1876716, 2992554 1876714, 2992555 1876714, 2992555 1876715, 2992556 1876715, 2992556 1876713, 2992558 1876713, 2992558 1876712, 2992559 1876712, 2992559 1876711, 2992560 1876711, 2992560 1876712, 2992561 1876712, 2992561 1876710, 2992562 1876710, 2992562 1876709, 2992561 1876709, 2992561 1876707, 2992560 1876707, 2992560 1876706, 2992559 1876706, 2992559 1876704, 2992558 1876704, 2992558 1876701, 2992559 1876701, 2992559 1876700, 2992560 1876700, 2992560 1876699, 2992562 1876699, 2992562 1876698, 2992564 1876698, 2992564 1876699, 2992565 1876699, 2992565 1876700, 2992564 1876700, 2992564 1876701, 2992563 1876701, 2992563 1876703, 2992562 1876703, 2992562 1876707, 2992565 1876707, 2992565 1876706, 2992566 1876706, 2992566 1876708, 2992567 1876708, 2992567 1876710, 2992566 1876710, 2992566 1876714, 2992565 1876714, 2992565 1876715, 2992566 1876715, 2992566 1876716, 2992565 1876716, 2992565 1876717, 2992563 1876717, 2992563 1876716, 2992561 1876716, 2992561 1876717, 2992559 1876717, 2992559 1876718, 2992557 1876718, 2992557 1876717, 2992556 1876717, 2992556 1876718, 2992555 1876718))",1.0,115.0,0.002640036730945822,1/8 acre
"POLYGON ((2992843 1876708, 2992843 1876707, 2992841 1876707, 2992841 1876706, 2992840 1876706, 2992840 1876707, 2992839 1876707, 2992839 1876705, 2992838 1876705, 2992838 1876706, 2992836 1876706, 2992836 1876705, 2992834 1876705, 2992834 1876704, 2992833 1876704, 2992833 1876703, 2992832 1876703, 2992832 1876704, 2992830 1876704, 2992830 1876703, 2992827 1876703, 2992827 1876702, 2992826 1876702, 2992826 1876700, 2992827 1876700, 2992827 1876699, 2992829 1876699, 2992829 1876698, 2992832 1876698, 2992832 1876699, 2992833 1876699, 2992833 1876702, 2992835 1876702, 2992835 1876704, 2992836 1876704, 2992836 1876703, 2992838 1876703, 2992838 1876702, 2992839 1876702, 2992839 1876703, 2992840 1876703, 2992840 1876704, 2992841 1876704, 2992841 1876703, 2992842 1876703, 2992842 1876704, 2992843 1876704, 2992843 1876705, 2992844 1876705, 2992844 1876706, 2992845 1876706, 2992845 1876707, 2992844 1876707, 2992844 1876708, 2992843 1876708))",1.0,63.0,0.001446280991735537,1/8 acre
"POLYGON ((2992409 1876702, 2992409 1876701, 2992408 1876701, 2992408 1876699, 2992409 1876699, 2992409 1876698, 2992412 1876698, 2992412 1876700, 2992411 1876700, 2992411 1876701, 2992410 1876701, 2992410 1876702, 2992409 1876702))",1.0,11.0,0.0002525252525252525,1/8 acre
"POLYGON ((2992874 1876700, 2992874 1876698, 2992875 1876698, 2992875 1876700, 2992874 1876700))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992618 1876698, 2992618 1876697, 2992619 1876697, 2992619 1876698, 2992618 1876698))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992553 1876700, 2992553 1876699, 2992554 1876699, 2992554 1876697, 2992555 1876697, 2992555 1876696, 2992556 1876696, 2992556 1876700, 2992553 1876700))",1.0,8.0,0.00018365472910927456,1/8 acre
"POLYGON ((2992905 1876702, 2992905 1876699, 2992904 1876699, 2992904 1876697, 2992905 1876697, 2992905 1876696, 2992906 1876696, 2992906 1876702, 2992905 1876702))",1.0,8.0,0.00018365472910927456,1/8 acre
"POLYGON ((2992567 1876697, 2992567 1876696, 2992568 1876696, 2992568 1876697, 2992567 1876697))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992638 1876697, 2992638 1876696, 2992639 1876696, 2992639 1876697, 2992638 1876697))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992823 1876697, 2992823 1876696, 2992824 1876696, 2992824 1876697, 2992823 1876697))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992834 1876697, 2992834 1876696, 2992835 1876696, 2992835 1876697, 2992834 1876697))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992409 1876696, 2992409 1876695, 2992411 1876695, 2992411 1876696, 2992409 1876696))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992715 1876696, 2992715 1876695, 2992716 1876695, 2992716 1876696, 2992715 1876696))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992833 1876696, 2992833 1876695, 2992834 1876695, 2992834 1876696, 2992833 1876696))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992557 1876696, 2992557 1876694, 2992559 1876694, 2992559 1876695, 2992558 1876695, 2992558 1876696, 2992557 1876696))",1.0,3.0,6.887052341597796e-05,1/8 acre
"POLYGON ((2992613 1876695, 2992613 1876694, 2992614 1876694, 2992614 1876695, 2992613 1876695))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992835 1876695, 2992835 1876694, 2992836 1876694, 2992836 1876695, 2992835 1876695))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992823 1876694, 2992823 1876693, 2992824 1876693, 2992824 1876694, 2992823 1876694))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992837 1876694, 2992837 1876692, 2992838 1876692, 2992838 1876694, 2992837 1876694))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992558 1876693, 2992558 1876692, 2992559 1876692, 2992559 1876693, 2992558 1876693))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992566 1876695, 2992566 1876691, 2992568 1876691, 2992568 1876693, 2992567 1876693, 2992567 1876694, 2992568 1876694, 2992568 1876695, 2992566 1876695))",1.0,7.0,0.00016069788797061523,1/8 acre
"POLYGON ((2992510 1876693, 2992510 1876691, 2992511 1876691, 2992511 1876693, 2992510 1876693))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992514 1876692, 2992514 1876691, 2992515 1876691, 2992515 1876692, 2992514 1876692))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992838 1876692, 2992838 1876691, 2992839 1876691, 2992839 1876692, 2992838 1876692))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992569 1876692, 2992569 1876690, 2992570 1876690, 2992570 1876692, 2992569 1876692))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992534 1876691, 2992534 1876690, 2992535 1876690, 2992535 1876691, 2992534 1876691))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992837 1876691, 2992837 1876690, 2992838 1876690, 2992838 1876691, 2992837 1876691))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992885 1876695, 2992885 1876694, 2992884 1876694, 2992884 1876693, 2992883 1876693, 2992883 1876691, 2992884 1876691, 2992884 1876690, 2992885 1876690, 2992885 1876689, 2992888 1876689, 2992888 1876691, 2992889 1876691, 2992889 1876692, 2992888 1876692, 2992888 1876693, 2992887 1876693, 2992887 1876695, 2992885 1876695))",1.0,23.0,0.0005280073461891644,1/8 acre
"POLYGON ((2992570 1876690, 2992570 1876689, 2992571 1876689, 2992571 1876690, 2992570 1876690))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992904 1876690, 2992904 1876689, 2992905 1876689, 2992905 1876690, 2992904 1876690))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992298 1876690, 2992298 1876689, 2992297 1876689, 2992297 1876688, 2992301 1876688, 2992301 1876689, 2992300 1876689, 2992300 1876690, 2992298 1876690))",1.0,6.0,0.0001377410468319559,1/8 acre
"POLYGON ((2992571 1876689, 2992571 1876688, 2992572 1876688, 2992572 1876689, 2992571 1876689))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992720 1876695, 2992720 1876693, 2992718 1876693, 2992718 1876692, 2992719 1876692, 2992719 1876691, 2992720 1876691, 2992720 1876689, 2992721 1876689, 2992721 1876687, 2992722 1876687, 2992722 1876688, 2992723 1876688, 2992723 1876690, 2992724 1876690, 2992724 1876691, 2992723 1876691, 2992723 1876693, 2992724 1876693, 2992724 1876695, 2992723 1876695, 2992723 1876694, 2992722 1876694, 2992722 1876695, 2992720 1876695))",1.0,26.0,0.0005968778696051423,1/8 acre
"POLYGON ((2992516 1876688, 2992516 1876687, 2992517 1876687, 2992517 1876688, 2992516 1876688))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992489 1876687, 2992489 1876686, 2992490 1876686, 2992490 1876687, 2992489 1876687))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992573 1876687, 2992573 1876686, 2992574 1876686, 2992574 1876687, 2992573 1876687))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992706 1876685, 2992706 1876684, 2992707 1876684, 2992707 1876685, 2992706 1876685))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992895 1876685, 2992895 1876684, 2992897 1876684, 2992897 1876685, 2992895 1876685))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992866 1876704, 2992866 1876700, 2992867 1876700, 2992867 1876699, 2992868 1876699, 2992868 1876697, 2992867 1876697, 2992867 1876695, 2992868 1876695, 2992868 1876694, 2992869 1876694, 2992869 1876693, 2992870 1876693, 2992870 1876690, 2992869 1876690, 2992869 1876684, 2992870 1876684, 2992870 1876683, 2992871 1876683, 2992871 1876682, 2992873 1876682, 2992873 1876683, 2992872 1876683, 2992872 1876691, 2992871 1876691, 2992871 1876692, 2992872 1876692, 2992872 1876693, 2992873 1876693, 2992873 1876694, 2992872 1876694, 2992872 1876695, 2992871 1876695, 2992871 1876696, 2992870 1876696, 2992870 1876702, 2992869 1876702, 2992869 1876703, 2992868 1876703, 2992868 1876704, 2992866 1876704))",1.0,62.0,0.001423324150596878,1/8 acre
"POLYGON ((2992780 1876719, 2992780 1876716, 2992781 1876716, 2992781 1876715, 2992782 1876715, 2992782 1876709, 2992781 1876709, 2992781 1876706, 2992780 1876706, 2992780 1876705, 2992777 1876705, 2992777 1876707, 2992774 1876707, 2992774 1876710, 2992773 1876710, 2992773 1876709, 2992772 1876709, 2992772 1876708, 2992771 1876708, 2992771 1876709, 2992770 1876709, 2992770 1876710, 2992768 1876710, 2992768 1876706, 2992769 1876706, 2992769 1876705, 2992771 1876705, 2992771 1876704, 2992770 1876704, 2992770 1876703, 2992771 1876703, 2992771 1876702, 2992772 1876702, 2992772 1876700, 2992773 1876700, 2992773 1876701, 2992775 1876701, 2992775 1876700, 2992776 1876700, 2992776 1876699, 2992778 1876699, 2992778 1876701, 2992781 1876701, 2992781 1876700, 2992780 1876700, 2992780 1876699, 2992782 1876699, 2992782 1876697, 2992783 1876697, 2992783 1876696, 2992781 1876696, 2992781 1876697, 2992777 1876697, 2992777 1876694, 2992775 1876694, 2992775 1876691, 2992776 1876691, 2992776 1876690, 2992778 1876690, 2992778 1876689, 2992780 1876689, 2992780 1876690, 2992781 1876690, 2992781 1876691, 2992782 1876691, 2992782 1876692, 2992783 1876692, 2992783 1876693, 2992785 1876693, 2992785 1876694, 2992786 1876694, 2992786 1876693, 2992787 1876693, 2992787 1876692, 2992793 1876692, 2992793 1876693, 2992794 1876693, 2992794 1876691, 2992796 1876691, 2992796 1876693, 2992797 1876693, 2992797 1876694, 2992798 1876694, 2992798 1876695, 2992801 1876695, 2992801 1876694, 2992800 1876694, 2992800 1876690, 2992799 1876690, 2992799 1876689, 2992798 1876689, 2992798 1876688, 2992799 1876688, 2992799 1876687, 2992798 1876687, 2992798 1876686, 2992800 1876686, 2992800 1876684, 2992801 1876684, 2992801 1876685, 2992802 1876685, 2992802 1876686, 2992804 1876686, 2992804 1876685, 2992808 1876685, 2992808 1876683, 2992809 1876683, 2992809 1876682, 2992813 1876682, 2992813 1876683, 2992814 1876683, 2992814 1876684, 2992815 1876684, 2992815 1876685, 2992817 1876685, 2992817 1876686, 2992818 1876686, 2992818 1876691, 2992819 1876691, 2992819 1876692, 2992820 1876692, 2992820 1876694, 2992821 1876694, 2992821 1876696, 2992822 1876696, 2992822 1876697, 2992821 1876697, 2992821 1876698, 2992820 1876698, 2992820 1876697, 2992819 1876697, 2992819 1876696, 2992814 1876696, 2992814 1876695, 2992809 1876695, 2992809 1876696, 2992808 1876696, 2992808 1876697, 2992807 1876697, 2992807 1876698, 2992806 1876698, 2992806 1876700, 2992805 1876700, 2992805 1876702, 2992804 1876702, 2992804 1876704, 2992803 1876704, 2992803 1876703, 2992802 1876703, 2992802 1876704, 2992801 1876704, 2992801 1876705, 2992800 1876705, 2992800 1876707, 2992799 1876707, 2992799 1876710, 2992798 1876710, 2992798 1876712, 2992796 1876712, 2992796 1876711, 2992793 1876711, 2992793 1876710, 2992792 1876710, 2992792 1876711, 2992791 1876711, 2992791 1876713, 2992792 1876713, 2992792 1876715, 2992789 1876715, 2992789 1876716, 2992788 1876716, 2992788 1876718, 2992787 1876718, 2992787 1876717, 2992786 1876717, 2992786 1876713, 2992784 1876713, 2992784 1876714, 2992783 1876714, 2992783 1876717, 2992782 1876717, 2992782 1876718, 2992781 1876718, 2992781 1876719, 2992780 1876719))",1.0,775.0,0.017791551882460975,1/8 acre
"POLYGON ((2992544 1876688, 2992544 1876686, 2992543 1876686, 2992543 1876685, 2992542 1876685, 2992542 1876683, 2992543 1876683, 2992543 1876682, 2992544 1876682, 2992544 1876683, 2992546 1876683, 2992546 1876685, 2992547 1876685, 2992547 1876688, 2992544 1876688))",1.0,19.0,0.0004361799816345271,1/8 acre
"POLYGON ((2992587 1876688, 2992587 1876687, 2992585 1876687, 2992585 1876686, 2992586 1876686, 2992586 1876685, 2992587 1876685, 2992587 1876683, 2992588 1876683, 2992588 1876682, 2992590 1876682, 2992590 1876681, 2992592 1876681, 2992592 1876683, 2992593 1876683, 2992593 1876686, 2992592 1876686, 2992592 1876687, 2992588 1876687, 2992588 1876688, 2992587 1876688))",1.0,33.0,0.0007575757575757576,1/8 acre
"POLYGON ((2992793 1876688, 2992793 1876687, 2992792 1876687, 2992792 1876686, 2992791 1876686, 2992791 1876684, 2992790 1876684, 2992790 1876682, 2992791 1876682, 2992791 1876681, 2992793 1876681, 2992793 1876682, 2992796 1876682, 2992796 1876681, 2992797 1876681, 2992797 1876683, 2992798 1876683, 2992798 1876684, 2992797 1876684, 2992797 1876688, 2992793 1876688))",1.0,39.0,0.0008953168044077135,1/8 acre
